"index, i","predictions, y"
1227.0,2.618539990275204
1228.0,3.672225949868099
1229.0,3.3454754370127375
1230.0,1.368761424786281
1231.0,2.562467136034238
1233.0,2.808716694103868
1234.0,2.726980754458928
1235.0,2.167574421368046
1236.0,2.3059532089224937
1237.0,3.2629557699530216
1238.0,2.2468762545353083
1240.0,1.2466486395815435
1241.0,1.2398018959034196
1242.0,3.135748126494664
1243.0,2.6003384861529444
1244.0,3.2143161110615703
1245.0,2.4019798796901695
1246.0,1.7422885523105884
1247.0,3.574522213767164
1248.0,3.49097530223641
1249.0,2.507738388177774
1250.0,2.996184577151036
1251.0,2.212611826533849
1252.0,3.0733461144260428
1253.0,1.9421151167849176
1255.0,2.676145404099036
1256.0,3.368121944935861
1257.0,2.795841934438938
1258.0,1.7663915005708546
1260.0,2.837908453521434
1261.0,2.7973518821188605
1262.0,3.9101351056856775
1263.0,2.1924191554682366
1264.0,1.9654482606293706
1265.0,2.380398196034602
1266.0,3.582990824194088
1267.0,2.255612123021306
1269.0,3.371897249950079
1271.0,2.9624817840735727
1272.0,3.0236222806237762
1273.0,2.916473941769568
1274.0,2.3047449459053793
1275.0,3.015097176989639
1276.0,1.9891014173222668
1277.0,3.0477710369977276
1278.0,2.74728721452892
1279.0,2.6960010283415086
1280.0,3.2001650190920987
1281.0,2.919461840816612
1282.0,3.4995479130074125
1283.0,2.4703811420947956
1284.0,1.7652868667707562
1285.0,2.387121070682947
1286.0,2.715261128382848
1287.0,1.7498572284498009
1288.0,3.2727457737222205
1290.0,2.4718125649029785
1292.0,2.134976849398825
1293.0,2.8706040126487564
1295.0,2.1113109763575753
1297.0,2.7168552893695472
1298.0,3.2099867242512525
1299.0,2.251699111757338
1300.0,3.353818956090068
1301.0,2.9371494392000264
1302.0,2.5328570467835636
1303.0,3.161836564725651
1304.0,3.356432298368353
1305.0,1.6361967972796823
1306.0,2.1537591570249295
1307.0,3.1140010273907492
1308.0,2.6290048747160863
1309.0,2.3897168460739393
1310.0,2.7838115770598932
1311.0,3.173491674361509
1312.0,1.7959620693578782
1313.0,2.455877616334124
1314.0,2.457436754086288
1315.0,3.7986286405832663
1316.0,3.017046778245602
1317.0,2.477429735518229
1318.0,3.4000456160939256
1319.0,1.8661861078927442
1320.0,3.5827838541215855
1321.0,1.9386686915973375
1323.0,3.394803470847579
1324.0,2.6687403331044166
1326.0,3.041983953010255
1327.0,2.6529723125008573
1328.0,1.8211382584669904
1329.0,3.269245331908218
1330.0,2.7826437375467243
1331.0,3.893487519045986
1332.0,3.1717895544691785
1333.0,2.161377677924808
1334.0,3.396265613895379
1336.0,2.3102111221971104
1337.0,3.718197115852102
1338.0,1.0628805021913954
1339.0,1.6331257904431085
1340.0,3.312487909892059
1342.0,2.828360752555372
1343.0,3.0914903684300965
1344.0,1.872848114502769
1345.0,3.4106687487153735
1346.0,3.475895408129378
1347.0,2.7327392241698463
1348.0,3.1609584941197126
1350.0,2.6025705229861598
1351.0,3.4937302752882404
1352.0,2.283337890817824
1353.0,2.8880724921930168
1354.0,3.415650713217725
1355.0,2.437032752382399
1356.0,2.0453923556475915
1357.0,3.5740938093206513
1358.0,2.681680633489455
1359.0,2.9913047429504167
1360.0,3.048091122747463
1361.0,2.4402141712060907
1362.0,2.9800130088757157
1363.0,3.4208611467705596
1364.0,2.5390278129258865
1365.0,3.208990105607988
1366.0,3.301491148180254
1367.0,2.2405620576380874
1368.0,2.3088904137814295
1369.0,3.6658818819108006
1370.0,2.6289458439260707
1371.0,2.465693592780764
1372.0,3.4174582690880464
1373.0,3.093853484512543
1374.0,2.93333018512667
1375.0,2.790845570883894
1376.0,2.7405731776508073
1377.0,3.9831905423877947
1378.0,3.3492948447895072
1379.0,2.743395247979219
1380.0,3.4295792981016535
1381.0,1.704895379668988
1383.0,3.6627006614146183
1384.0,3.0610681420244275
1385.0,2.3634851467742846
1386.0,3.5435913625651283
1387.0,2.654949084591144
1388.0,2.709369557297961
1389.0,1.8591652842027555
1390.0,2.9517960028116494
1391.0,3.047753071390363
1392.0,2.6076793696483866
1393.0,2.764340351166146
1394.0,0.9771486425120778
1395.0,2.3753407715851607
1396.0,2.277439148377077
1397.0,2.751022702019797
1398.0,3.8596320514891627
1399.0,2.7987339147991266
1400.0,2.1277992684906106
1401.0,2.5967306921019513
1402.0,2.803585530388127
1403.0,1.4875474493956669
1404.0,2.405701615031246
1405.0,2.2861743062270055
1407.0,3.1359320536094
1408.0,3.3657418999181425
1409.0,3.1526168904147243
1410.0,2.9880766549090207
1411.0,2.5927857282590168
1412.0,1.7593670728135067
1414.0,2.966804799366578
1415.0,2.060074493188325
1416.0,3.5186493755915387
1417.0,2.2896267452028147
1418.0,3.1504590202707474
1419.0,3.750348095776163
1420.0,2.532002164107743
1421.0,2.0013680696267304
1422.0,3.280962111777237
1423.0,2.2071163925473756
1424.0,2.952669194823687
1425.0,1.3029568960759375
1426.0,1.875278796027838
1427.0,2.538318779123456
1428.0,3.5042004685886785
1429.0,2.4095405455989582
1430.0,2.6741989142793785
1431.0,2.931640971661036
1432.0,1.4680647578201333
1433.0,2.7285306960025304
1434.0,3.9189717549464964
1435.0,3.237880717303546
1436.0,3.182234313591872
1437.0,2.8608108824190053
1438.0,3.5521040173396123
1439.0,1.8211244107282467
1440.0,2.0968578035139833
1441.0,3.0982867013744713
1442.0,3.081109547250704
1443.0,2.6075528206973697
1444.0,2.862048154238919
1445.0,3.6745592468951687
1446.0,2.037932825158113
1447.0,3.5355599822555157
1448.0,1.9556832734652545
1449.0,2.382472072166699
1450.0,2.9736252484433243
1451.0,3.6222693826810177
1452.0,2.9032906124311326
1453.0,1.6990461273735655
1454.0,3.174104470135328
1455.0,2.9611927052141986
1456.0,2.4321834138487364
1457.0,2.9996395393366404
1458.0,1.4836252967109207
1460.0,3.2356856830026057
1461.0,1.961375039123873
1462.0,3.14135984248081
1463.0,2.2927538163734513
1464.0,2.3327891494557234
1465.0,2.5502889866993534
1466.0,3.108053472891285
1468.0,3.057737800705199
1469.0,2.416365374263839
1471.0,2.6877650290903863
1472.0,3.6518258479828347
1473.0,2.2932089131071254
1474.0,2.699517873125634
1475.0,2.822887003262598
1476.0,2.360174635667077
1477.0,2.896295719189741
1478.0,2.8992270105378735
1479.0,2.79521888731011
1480.0,1.649199112572656
1481.0,3.3096276063010355
1482.0,2.9861419130407847
1483.0,2.5811239619003796
1484.0,2.6884050648664126
1485.0,2.719102150266208
1486.0,2.6943932275571676
1487.0,2.1099858400878473
1488.0,3.288432876121129
1489.0,3.1035576896367467
1490.0,2.587983636871106
1491.0,2.555190701838564
1492.0,2.221926251011902
1493.0,3.1166009607916925
1494.0,2.5360668183761113
1495.0,2.8559775009718527
1496.0,2.930499126209053
1497.0,2.7514059949500127
1498.0,2.2596981189634304
1499.0,2.65681204870211
1500.0,1.31724942606128
1501.0,3.1240897376769494
1502.0,3.023583042518812
1503.0,3.8587169902866405
1504.0,3.1789238071848285
1505.0,3.697281623590757
1507.0,3.2621458607172493
1508.0,1.6819858716733807
1509.0,3.3530910241703342
1510.0,1.9703509297435247
1511.0,3.723943442771236
1513.0,2.272667750691039
1514.0,2.159070665806274
1515.0,3.1636289835269995
1517.0,2.8277010143174413
1518.0,2.5965464008927506
1519.0,2.843991829139374
1521.0,3.2475369970138908
1522.0,2.5375948060850724
1523.0,2.366725061853321
1525.0,2.687607021818849
1526.0,2.282706534416016
1527.0,3.07425375086918
1528.0,2.9766976946390997
1529.0,2.168098215316828
1531.0,3.264798961374311
1532.0,2.7586860395741946
1533.0,2.91228646662291
1534.0,3.2276024961058027
1535.0,2.6988540481625427
1536.0,2.102518045255451
1537.0,3.0771878455267085
1538.0,3.375146908065661
1539.0,1.7596954127817446
1540.0,1.8882493078368325
1541.0,2.388649655976197
1542.0,3.3017813870348
1543.0,2.817640038025494
1544.0,1.9721331498926595
1545.0,1.4637858707174882
1546.0,2.5791811886684295
1548.0,2.4546366739868715
1549.0,2.3405334110767484
1550.0,3.1405987347803874
1551.0,3.457121282663777
1552.0,2.0633500732325736
1553.0,3.3540627537824523
1554.0,2.3254948111927742
1555.0,3.649271367739308
1556.0,3.06077111421423
1557.0,4.045131485849565
1558.0,2.870796165410756
1559.0,2.95837459694138
1560.0,3.412604145643739
1562.0,2.8274081865264957
1563.0,3.0296667899103173
1564.0,3.494110264195906
1565.0,2.221278187062203
1566.0,3.639357335503159
1567.0,2.613574922944676
1568.0,2.256732145972957
1569.0,1.5560933500131102
1570.0,1.7911581415362252
1571.0,2.7804830726394254
1572.0,2.451791428121514
1573.0,3.8426427788760975
1576.0,2.963021541848379
1577.0,2.230647831881509
1579.0,3.3273017111280243
1580.0,1.6290575128577445
1581.0,2.8449562684221954
1582.0,1.8898438270546407
1584.0,3.5656475169441855
1585.0,1.3222804027667558
1586.0,2.704096735611701
1587.0,1.886220131062014
1588.0,2.532528737516483
1589.0,2.8498304681273217
1590.0,2.3170878655969926
1591.0,3.274958009613436
1592.0,2.797231538720994
1593.0,3.8438972277972985
1594.0,2.6979997403535774
1595.0,3.025425672051061
1596.0,1.5011668380845524
1597.0,2.467827194857607
1599.0,1.5625333697662849
1600.0,2.91417470028214
1601.0,2.561013954289895
1602.0,2.148997399371419
1607.0,2.032636762637223
1608.0,2.616414352657226
1609.0,2.5798757777161656
1610.0,1.9444534234717563
1611.0,1.5832928075621122
1612.0,2.1352214077204565
1613.0,1.980703212909709
1614.0,2.204317195312996
1616.0,3.203365123720889
1617.0,3.4305217654870606
1618.0,2.8655234381967905
1619.0,2.4535362245121894
1620.0,2.214323706398301
1621.0,3.216538106063113
1622.0,2.2372126044270515
1623.0,2.515620086405815
1624.0,2.4880416276491926
1625.0,2.8557545585792234
1626.0,2.578848998871601
1627.0,2.588480482550735
1629.0,2.552732391079136
1630.0,2.5706589716706882
1631.0,2.1995388940976968
1632.0,2.268321378600423
1633.0,2.466933289241182
1634.0,3.129743717564984
1635.0,2.911169283427117
1636.0,3.374159042794525
1637.0,2.794413879402537
1638.0,3.257189377746537
1639.0,3.106921346010611
1640.0,3.0371559563224357
1643.0,3.1151000285139188
1646.0,2.4625418776736616
1647.0,1.9858519495562241
1648.0,2.882094882966559
1649.0,3.438412362962967
1650.0,2.022807420660945
1651.0,3.254151822307003
1652.0,2.1671889122343067
1653.0,2.0049902945091236
1654.0,3.1559182753384283
1655.0,0.7376784218685508
1656.0,2.120372162390847
1657.0,1.4184390191717897
1658.0,3.685253221419601
1659.0,2.5169926997243324
1660.0,2.652751118821138
1661.0,3.515883703507615
1662.0,3.27814927011124
1663.0,2.421824327734951
1664.0,3.4571826593351203
1665.0,2.3721661463560038
1666.0,3.252969776680599
1667.0,3.02400843243779
1668.0,2.0008711144548292
1669.0,2.580537224964075
1671.0,3.456626137950144
1672.0,2.4566512742443427
1673.0,3.0578669277771366
1674.0,2.3899234290309854
1675.0,2.749860446572682
1677.0,2.211689226650785
1678.0,3.3963967383326503
1679.0,3.0634703474230793
1680.0,2.4084765441029017
1681.0,2.398333391396933
1683.0,2.499456700686958
1684.0,3.5969168762490673
1685.0,2.6471400396502647
1686.0,3.1376081495340777
1687.0,2.80963869621982
1688.0,3.1646827261562516
1689.0,2.859340816179383
1690.0,3.3142178058282594
1691.0,3.2126759338048583
1692.0,2.806226745414402
1693.0,2.0618024778342394
1694.0,2.397721255946749
1695.0,1.9026124737868026
1696.0,1.7644265692348302
1697.0,2.120977373607545
1698.0,3.1413737725321624
1699.0,2.9454120786440434
1700.0,4.033135668388355
1702.0,1.8526349365250914
1703.0,3.8931090153418433
1704.0,3.422637158454395
1705.0,1.7476450082924129
1706.0,1.887264848872054
1707.0,3.1147987133184105
1708.0,2.5324664760379183
1709.0,1.859171510443005
1711.0,3.1712501955774366
1712.0,3.0465172692725595
1713.0,2.027052742942417
1714.0,3.2367758845531434
1715.0,2.5516458900442416
1716.0,2.296234670233726
1717.0,0.8432907760734796
1719.0,2.523189066227098
1720.0,2.651837469335388
1721.0,2.4708865572258527
1722.0,2.326830315750722
1723.0,1.4011334117232117
1724.0,2.939628002235856
1725.0,2.6994952279049027
1726.0,1.7946357883530566
1727.0,2.722672838000649
1728.0,3.1480009687531094
1729.0,2.2151651479494947
1731.0,2.3545336142878455
1732.0,3.160074594515602
1733.0,2.8011977334987703
1734.0,2.7775844419963667
1735.0,3.4735486784278873
1736.0,2.3055291220603387
1737.0,2.3978737081621055
1738.0,3.1382221450276555
1739.0,3.482955050052186
1740.0,1.8012076234372354
1742.0,2.7739421984671333
1743.0,2.3506448420173065
1744.0,3.316044578867607
1745.0,2.0677053779197867
1746.0,3.34331144942566
1747.0,2.2843357638817414
1748.0,3.055469596129151
1749.0,2.9413701948172966
1750.0,2.6647812761561807
1751.0,3.6897562761658613
1752.0,1.794681563157894
1753.0,1.683712655431309
1754.0,2.7313553479559407
1755.0,2.000898167419769
1756.0,1.5130115926224967
1757.0,2.1008612495097725
1758.0,2.29242383133939
1759.0,2.543132657208071
1760.0,2.9923584971920683
1761.0,1.9739263527449
1762.0,2.168412519876866
1763.0,3.3551702759569375
1764.0,1.5908691605195109
1765.0,3.2795869860139604
1766.0,2.9209517833938436
1768.0,1.6603613681904275
1769.0,1.7099549341346587
1770.0,1.8628694150044147
1771.0,2.6338379583863425
1772.0,2.7954875435635467
1773.0,3.081450777731159
1774.0,2.485910969653023
1775.0,2.38373247375456
1776.0,1.7427273485879364
1777.0,2.481507474594127
1778.0,2.7120318777264316
1780.0,3.2053168034258426
1783.0,2.430928808916163
1784.0,1.7711270300556317
1785.0,3.033968695948454
1786.0,1.9158956281179087
1787.0,2.6423604386759347
1788.0,2.8737255707197393
1789.0,2.7406812621031618
1790.0,1.9767197260531502
1791.0,2.5113999035995977
1792.0,3.494833221425468
1793.0,2.472036362210022
1794.0,3.358937411861604
1795.0,3.4722969742027048
1796.0,2.217846528429357
1797.0,2.8510409778038035
1798.0,2.1612565056957487
1799.0,2.284983667684476
1800.0,3.087224758189463
1801.0,3.2217279303071953
1802.0,3.128763859430662
1803.0,2.3748116494039517
1804.0,3.276755166670849
1806.0,1.5097757398110645
1807.0,2.061845446066423
1808.0,2.6341636694870734
1809.0,2.04063108963436
1810.0,3.2575018852227418
1811.0,2.505828160985397
1812.0,2.83286547137878
1813.0,2.5122905932558153
1814.0,2.3266030482188382
1815.0,3.173751222850931
1816.0,2.576142464937292
1817.0,3.0564377276051564
1818.0,2.2195921120964144
1819.0,3.2243817748419965
1820.0,2.303003617181484
1821.0,3.2361557285197167
1822.0,3.850677883989041
1823.0,2.317802849035751
1824.0,2.8964286192290154
1825.0,2.850853708211239
1826.0,2.980983912952464
1827.0,2.724761809304923
1829.0,2.2783698785203668
1830.0,2.235845517909198
1832.0,2.8508139227367746
1833.0,2.603171831627555
1834.0,1.89182680105668
1835.0,3.0512802619682304
1836.0,3.6818517371923765
1838.0,3.400082942477651
1839.0,2.963254063521422
1840.0,2.750178834170195
1841.0,2.2920207725454516
1842.0,3.154907328915774
1843.0,2.9689003659641253
1845.0,2.3582866743165622
1846.0,3.0457132233983337
1847.0,2.66770100085437
1848.0,3.403693485252602
1850.0,3.2133991488484055
1851.0,2.1660628574379626
1852.0,2.941220960248792
1853.0,2.8219123778743533
1854.0,2.3837051895588868
1855.0,2.584721777569284
1856.0,2.370892472813477
1857.0,2.314869060023269
1858.0,2.6333508567023483
1859.0,3.2492283586704387
1860.0,2.779004574198879
1861.0,3.238027359574449
1862.0,3.0266777236783087
1863.0,2.5446451727765567
1864.0,3.2358948571993835
1865.0,3.6462833371994634
1866.0,3.3993958565900444
1867.0,2.5664376210263677
1868.0,2.447006109779846
1869.0,2.299516342691344
1870.0,2.9036283807146006
1871.0,2.148525499488528
1872.0,2.398808071595111
1873.0,2.915745359716735
1874.0,1.5131979875423773
1875.0,1.5886211910855752
1876.0,3.7682474213380197
1878.0,1.8186929700253651
1879.0,2.563051391054378
1880.0,1.7773745190085668
1881.0,2.6438336976290566
1882.0,1.9107581988343973
1883.0,2.194707850316398
1884.0,2.452955449906712
1886.0,3.239674154103206
1887.0,2.638621056826381
1888.0,3.1507389832948807
1889.0,2.902552603530223
1890.0,4.022078552850188
1891.0,2.777461695370658
1892.0,2.4670672967984277
1893.0,3.3605486077588727
1894.0,2.627623100706563
1895.0,2.9170780318971428
1896.0,2.8603258355130157
1897.0,2.560377030107126
1898.0,2.5848997171040757
1899.0,2.1952350368184144
1900.0,2.243801657993152
1901.0,3.316704290692458
1902.0,1.909041036891384
1903.0,2.586082403918904
1904.0,3.2420658097400725
1906.0,2.8840069359132254
1907.0,2.529678134161679
1908.0,2.8579345085794907
1910.0,2.7684623834268374
1911.0,2.9719318999039865
1912.0,2.5140127504270007
1913.0,2.9103318087415495
1914.0,2.4116125085699127
1915.0,3.293465268403766
1916.0,2.0224533592228577
1917.0,3.5295693136536395
1918.0,2.1591730919370726
1919.0,3.2899983706165714
1920.0,2.9525694282492516
1921.0,2.4250174008519103
1922.0,2.980664006643474
1923.0,1.6314446593802017
1924.0,3.676109311943012
1926.0,3.378728583006219
1927.0,3.052430502733552
1928.0,2.638492830876593
1929.0,3.599298677078713
1930.0,1.0067585791823932
1931.0,2.9912954713810898
1933.0,3.350473445601497
1935.0,3.980346383763502
1936.0,2.7653410240808785
1937.0,2.3387818979966983
1938.0,2.9488175976132514
1939.0,2.454110664034819
1940.0,3.0067374025034685
1941.0,2.0868412355834125
1942.0,2.6329955278061643
1943.0,2.022858418143171
1944.0,2.7397537655157604
1945.0,2.1626077844133005
1946.0,3.0320948507988543
1947.0,3.220537482896506
1948.0,2.660946361782671
1949.0,3.3914422558603503
1950.0,2.098600517217028
1951.0,2.845148936176367
1952.0,2.598841097727136
1953.0,2.209805724294039
1954.0,1.5504937252576179
1955.0,2.7814026953041733
1956.0,2.832892116244018
1957.0,3.805051485619746
1958.0,3.9545604608151077
1959.0,3.7700620803710354
1960.0,2.1274245087748964
1961.0,3.1376094548304803
1962.0,3.159057526625462
1963.0,3.760465160200118
1965.0,1.6750383259695634
1966.0,3.4246854225876593
1967.0,2.5673720174113015
1968.0,2.445383252723756
1969.0,1.910072878495634
1970.0,3.533198443780096
1971.0,3.449529671946988
1972.0,3.271005662326804
1973.0,1.7278639420240964
1974.0,2.3089527340999583
1975.0,3.3774614831273384
1977.0,2.4601570454466954
1979.0,2.561558299960998
1980.0,3.0858140877299025
1982.0,1.747059879271694
1983.0,2.8026439743704756
1984.0,2.134578279003136
1985.0,2.7036884949922335
1986.0,2.5512721009350603
1987.0,2.846243849235819
1988.0,1.6725394269256422
1989.0,2.954747689897374
1990.0,3.4829431243707196
1991.0,2.97483058382587
1993.0,2.8785716526470564
1994.0,2.515549658210656
1995.0,2.145680912705612
1996.0,3.4622472251931136
1997.0,2.96470557933699
1998.0,2.9306293747508256
1999.0,3.1733570007128713
2000.0,3.420371541908043
2001.0,2.926476490926313
2002.0,3.403411142109992
2003.0,2.843893741987175
2004.0,2.929848992256206
2005.0,2.1384756167839316
2006.0,2.8842563270847332
2007.0,1.7520050655920674
2008.0,2.0738157133270976
2011.0,1.8768688615544713
2012.0,1.9994463830108624
2013.0,3.3368960402961965
2014.0,2.676441454330381
2015.0,2.9977055971883027
2016.0,2.8758633912722305
2017.0,1.5024848123400472
2018.0,3.089728016944263
2021.0,2.6267563730489467
2023.0,2.990643709302936
2025.0,2.999745936191511
2026.0,2.489445873021037
2027.0,2.244690666319553
2029.0,2.2232944850077785
2030.0,3.2806303309647764
2031.0,3.0840352204491674
2032.0,1.7983654758217837
2033.0,2.9533992169804963
2034.0,3.071139577597098
2035.0,2.5907703749901363
2036.0,2.8263891891700865
2037.0,1.9084304064735247
2038.0,2.3535679319343807
2039.0,2.8747815017096943
2040.0,2.384226217518586
2041.0,1.157210821250461
2043.0,1.6669071136134583
2044.0,3.2327434438755502
2045.0,2.7802123632770632
2046.0,1.7971896815226953
2047.0,3.140797990117181
2048.0,2.1563288649932173
2049.0,3.14522807626104
2050.0,2.8314442881669475
2051.0,2.5805831388973894
2052.0,3.36852851089584
2053.0,3.2870019946506135
2054.0,1.6091279448894646
2055.0,2.2546299630529063
2057.0,3.1591788946691346
2058.0,1.2741232965248763
2059.0,3.1885222259083426
2060.0,1.8450504117116053
2061.0,3.5835785974490877
2064.0,2.4966006914420777
2065.0,2.8647326306507255
2066.0,2.706944684603687
2067.0,3.0901433897372104
2068.0,2.2147519449246977
2069.0,2.489912745050084
2070.0,2.539585221540844
2071.0,2.5293614929486323
2072.0,2.7291210609708583
2073.0,3.5805821549872285
2074.0,2.3672666759941916
2075.0,2.666755915196835
2076.0,2.3874501279811082
2077.0,1.132400684389669
2078.0,2.611932615437094
2079.0,2.271514540057962
2080.0,2.8897666978840872
2081.0,3.3705922634773273
2082.0,2.4937829895715002
2083.0,2.835117581571588
2084.0,1.1578904783416757
2085.0,2.952919283254361
2086.0,2.7804303251581395
2087.0,2.6591050754569365
2088.0,2.771308272959724
2089.0,2.7730175975441145
2090.0,2.475320703041672
2091.0,3.1476403077388406
2092.0,2.9014863306829435
2093.0,1.9505122355117508
2094.0,2.9203074494893118
2095.0,2.570237191300547
2096.0,2.367191647338246
2097.0,1.613101492237723
2100.0,2.867877558205021
2101.0,2.831757287689968
2102.0,2.629320368018992
2103.0,2.187343893880261
2104.0,2.851384243805868
2106.0,1.47947813913082
2107.0,3.2226453190012885
2108.0,2.555614357627964
2109.0,2.6372407535167315
2110.0,3.2332555217471963
2111.0,2.5633594218316755
2112.0,2.430391306471809
2113.0,3.00202800620647
2114.0,3.7987480855586027
2115.0,2.6936417131211936
2116.0,2.124088374867698
2117.0,2.7786597926867747
2118.0,1.0181685588183251
2119.0,2.8091435781456484
2120.0,2.52824208786777
2121.0,1.8871010189637136
2122.0,2.7989452864586344
2123.0,2.9536561138739916
2126.0,3.136326390179006
2127.0,2.9645464110332806
2128.0,3.2182145837439564
2129.0,4.046963540209155
2131.0,3.177950293187555
2132.0,1.7320006221362236
2133.0,3.197004243894497
2134.0,2.7529574771358933
2135.0,3.715571403527357
2136.0,2.739866228690677
2137.0,3.262864250290513
2138.0,2.6023555687352333
2139.0,2.0731369168590126
2140.0,2.5291655728192266
2141.0,2.7564653545073927
2142.0,3.1871155995692133
2144.0,2.591777905289085
2145.0,2.1831136024832496
2146.0,1.241438031278062
2147.0,2.7040911079724665
2148.0,2.417527748218421
2149.0,3.172089589320379
2150.0,2.4556760809352225
2151.0,2.8630792903206204
2152.0,3.572274264447132
2153.0,3.060810851147849
2154.0,2.939022374629171
2155.0,2.9068615191926375
2157.0,1.6856525725349538
2158.0,2.2519283024061805
2159.0,2.729764694383217
2161.0,2.5109347672781888
2162.0,3.006985215395356
2163.0,2.342427555708434
2164.0,2.881212881569356
2165.0,2.5031594086933024
2166.0,3.3319334257929833
2167.0,2.7106215140025074
2168.0,2.771477322641732
2169.0,3.3212386206447846
2170.0,2.947098287582648
2171.0,3.3128068707445166
2172.0,2.0047277069444784
2173.0,3.1534342984183628
2174.0,2.2314138039383202
2175.0,2.800865064067493
2176.0,2.7848601079642377
2177.0,2.754780639477275
2178.0,2.5462891587552257
2179.0,1.9905027346219955
2180.0,2.2613818195456648
2182.0,2.833935739655068
2183.0,3.431280118913656
2184.0,1.3277436027519587
2185.0,2.925254022506813
2186.0,3.310345904312932
2187.0,1.9801484446697972
2188.0,1.9551415792190656
2189.0,3.2557344885914894
2190.0,3.1463625560353377
2191.0,2.786272427139714
2192.0,2.8715198889768025
2193.0,2.9703718887540846
2194.0,3.3779823152535355
2195.0,3.5143659420851794
2197.0,3.4871670165436126
2198.0,3.615813961003218
2199.0,1.6913238158115316
2200.0,2.930103082186651
2202.0,3.24016111357436
2206.0,2.3134064371003715
2207.0,2.788199390702455
2208.0,2.822793370416637
2209.0,2.16200761542332
2210.0,1.5490469357880632
2211.0,3.6283741383402757
2212.0,2.920921241052911
2213.0,3.465497364041293
2214.0,2.5617243140278205
2215.0,2.3402135224247256
2216.0,2.4218750588574025
2217.0,2.9144025185091698
2218.0,3.3360099870227087
2220.0,2.5402858565352666
2221.0,2.5256088333766336
2222.0,2.124460082812858
2223.0,2.714925982251072
2224.0,3.19799220522819
2225.0,1.5432373353605546
2226.0,1.9959536856064435
2227.0,2.030191287346841
2228.0,2.7199132943689195
2229.0,3.1713006529117673
2231.0,2.3627598474832556
2232.0,1.6542047893654614
2233.0,2.9751401636535983
2234.0,2.977085975018484
2235.0,2.317662369244722
2236.0,3.0457677144209665
2237.0,3.2680910532475633
2238.0,3.1230395634357464
2239.0,1.7569550744891955
2240.0,2.0377614648233853
2241.0,3.0399130150567526
2242.0,2.3961475766442617
2243.0,2.869200933149082
2244.0,3.5287204566666324
2245.0,3.3594230562304803
2246.0,3.5282306753261494
2247.0,2.411711394858699
2248.0,2.7427169671318468
2249.0,2.8824139546213945
2251.0,2.9483424031782626
2252.0,3.53195618071147
2254.0,2.5848367792788345
2255.0,2.147338717560827
2256.0,2.751011670547101
2257.0,2.5843484526165272
2258.0,2.503454921275708
2259.0,1.9192914858998056
2261.0,3.085599918987735
2263.0,2.4753600524201773
2264.0,2.516452074498126
2265.0,2.541044315060512
2266.0,2.178467224727212
2267.0,2.1608491970852968
2268.0,2.3315665710322477
2269.0,1.8799466889045395
2271.0,2.3184995405480437
2272.0,2.7866601575299406
2273.0,2.956483760892845
2274.0,2.352356025515277
2275.0,2.4434885977903997
2276.0,2.0259108970619986
2277.0,3.188850482941244
2278.0,1.678864537552935
2279.0,3.0970202921911123
2280.0,2.3406431640581946
2281.0,3.3418514180514247
2282.0,3.030155631657694
2283.0,2.802010861796008
2284.0,2.6282753237036305
2285.0,2.9125855034259542
2286.0,3.2273931685578496
2287.0,1.6738390511881978
2288.0,1.6921388202855001
2289.0,2.630935172590539
2290.0,1.373901669591222
2291.0,2.365200585562531
2292.0,3.120681495648578
2293.0,2.774428901009
2294.0,3.5470567741874355
2295.0,2.709736590873169
2296.0,2.9521342604241267
2297.0,2.7827139589193273
2298.0,2.661665590168
2299.0,2.5988361841134524
2300.0,2.3224276258385745
2301.0,1.0605209186925104
2302.0,2.9454437267989526
2305.0,3.0522169457377144
2307.0,1.7425294336938841
2308.0,3.31531861859562
2309.0,1.6277642439759181
2310.0,1.975247711284247
2311.0,3.1835921461212404
2312.0,3.273162307535865
2313.0,2.1440445229158644
2314.0,3.226396895661127
2315.0,1.8285764598474188
2316.0,1.7931764192919737
2317.0,3.2411262289210567
2318.0,3.905681602278345
2319.0,1.9680106661757577
2320.0,2.159170193942173
2321.0,2.8394648532931317
2322.0,1.493304391910592
2323.0,2.756232928575898
2326.0,3.1092610198010346
2327.0,1.947638189947508
2328.0,2.460871594307757
2329.0,2.5413241047471367
2330.0,2.5666728291108667
2331.0,2.0753857946769054
2333.0,2.815579810337484
2334.0,1.9391130281240976
2335.0,2.8063185531683392
2336.0,2.657590671073856
2337.0,2.4900849396861675
2340.0,1.6648589293616562
2341.0,2.8728273516725897
2342.0,3.1713419887751004
2343.0,2.419176951350466
2344.0,3.1931668583756165
2345.0,3.092455460292905
2346.0,3.1185927254757364
2347.0,3.1710541647691937
2348.0,1.5932841566931923
2350.0,2.5611955133972306
2351.0,3.487095874945256
2352.0,3.1768116390785313
2353.0,2.4723215107267964
2354.0,2.9319350048850352
2355.0,2.631963541975176
2357.0,2.300151615360134
2358.0,3.462095299661981
2359.0,1.91501238281382
2360.0,1.9637385747824885
2361.0,2.1810777973578634
2362.0,2.5858938575085757
2363.0,1.5792678402872589
2365.0,2.8171333759738117
2366.0,1.9357639670610451
2367.0,1.8425649267135615
2368.0,4.043871424408258
2369.0,2.996623673092302
2370.0,3.550041578388411
2371.0,2.073652977825498
2372.0,1.8946650965025973
2373.0,2.827060007120984
2374.0,2.461014148174635
